nt	tx	0.001698
nt	ty	0.009338
nt	tv	0.014007
nt	tw	0.002759
nt	tt	0.010611
nt	tu	0.047326
nt	tr	0.096774
nt	ts	0.065153
nt	tp	0.012733
nt	tq	0.000212
nt	tn	0.004881
nt	to	0.062818
nt	tl	0.008913
nt	tm	0.008489
nt	tj	0.002334
nt	tk	0.001698
nt	th	0.032683
nt	ti	0.077886
nt	tf	0.005093
nt	tg	0.005518
nt	td	0.008489
nt	te	0.228141
nt	tb	0.009126
nt	tc	0.011460
nt	ta	0.107810
nt	t8	0.000212
nt	t6	0.000212
nt	t4	0.000849
nt	t5	0.000849
nt	t2	0.001910
nt	t3	0.000212
nt	t0	0.000212
nt	t1	0.000637
nt	t.	0.141129
nt	t-	0.012097
nt	t$	0.002547
nu	u3	0.001266
nu	u-	0.002532
nu	u.	0.075949
nu	u$	0.040506
nu	uy	0.001266
nu	ux	0.064557
nu	uz	0.002532
nu	uu	0.002532
nu	ut	0.137975
nu	uv	0.002532
nu	uq	0.001266
nu	up	0.031646
nu	us	0.087342
nu	ur	0.025316
nu	um	0.087342
nu	ul	0.041772
nu	uo	0.011392
nu	un	0.094937
nu	ui	0.010127
nu	uh	0.001266
nu	uk	0.024051
nu	uj	0.002532
nu	ue	0.092405
nu	ud	0.062025
nu	ug	0.006329
nu	uf	0.010127
nu	ua	0.040506
nu	uc	0.013924
nu	ub	0.024051
nv	va	0.099773
nv	vc	0.002268
nv	vd	0.009070
nv	ve	0.514739
nv	vf	0.004535
nv	vi	0.242630
nv	vl	0.002268
nv	vr	0.002268
nv	v.	0.043084
nv	vo	0.040816
nv	vp	0.006803
nv	v2	0.002268
nv	vs	0.011338
nv	v8	0.002268
nv	vy	0.009070
nv	vz	0.006803
nw	w.	0.048544
nw	w-	0.003236
nw	wg	0.003236
nw	wf	0.003236
nw	we	0.320388
nw	wd	0.006472
nw	wc	0.003236
nw	wb	0.009709
nw	wa	0.200647
nw	wo	0.148867
nw	wn	0.003236
nw	wm	0.003236
nw	wi	0.152104
nw	wh	0.022654
nw	wu	0.006472
nw	wt	0.012945
nw	ws	0.006472
nw	wr	0.019417
nw	wp	0.016181
nw	wz	0.003236
nw	wy	0.003236
nw	wx	0.003236
n-	-e	0.040241
n-	-d	0.060362
n-	-g	0.032193
n-	-f	0.046278
n-	-a	0.046278
n-	-c	0.060362
n-	-b	0.040241
n-	-m	0.056338
n-	-l	0.022133
n-	-o	0.028169
n-	-n	0.052314
n-	-i	0.038229
n-	-h	0.034205
n-	-k	0.014085
n-	-j	0.016097
n-	-u	0.014085
n-	-t	0.084507
n-	-w	0.038229
n-	-v	0.022133
n-	-q	0.002012
n-	-p	0.064386
n-	-s	0.096579
n-	-r	0.022133
n-	-y	0.002012
n-	-x	0.004024
n-	-z	0.010060
n-	--	0.044266
n-	-4	0.002012
n-	-2	0.006036
n.	.3	0.000170
n.	.h	0.002383
n.	.i	0.036261
n.	.j	0.011576
n.	.k	0.001192
n.	.l	0.003064
n.	.m	0.007320
n.	.n	0.072863
n.	.o	0.031835
n.	.a	0.011066
n.	.b	0.011066
n.	.c	0.638066
n.	.d	0.046476
n.	.e	0.018386
n.	.f	0.012768
n.	.g	0.012768
n.	.x	0.002383
n.	.z	0.000170
n.	.p	0.010385
n.	.r	0.031495
n.	.s	0.010044
n.	.t	0.015152
n.	.u	0.007831
n.	.v	0.003745
n.	.w	0.001532
n8	8.	0.421053
n8	8c	0.052632
n8	88	0.263158
n8	80	0.157895
n8	87	0.052632
n8	84	0.052632
n9	99	0.333333
n9	98	0.083333
n9	95	0.083333
n9	90	0.250000
n9	9.	0.250000
n0	02	0.086957
n0	00	0.347826
n0	01	0.130435
n0	0v	0.043478
n0	07	0.043478
n0	05	0.043478
n0	08	0.130435
n0	0a	0.043478
n0	0h	0.043478
n0	0.	0.043478
n0	0w	0.043478
n1	11	0.074074
n1	10	0.166667
n1	1s	0.018519
n1	12	0.185185
n1	1u	0.018519
n1	14	0.037037
n1	17	0.018519
n1	16	0.092593
n1	19	0.018519
n1	18	0.037037
n1	13	0.037037
n1	1c	0.037037
n1	1k	0.018519
n1	1n	0.018519
n1	1o	0.018519
n1	1.	0.203704
n2	24	0.305556
n2	25	0.013889
n2	20	0.152778
n2	21	0.013889
n2	22	0.041667
n2	23	0.013889
n2	28	0.013889
n2	2.	0.180556
n2	2t	0.013889
n2	2v	0.013889
n2	2s	0.013889
n2	2y	0.013889
n2	2d	0.027778
n2	2e	0.013889
n2	2a	0.013889
n2	2b	0.013889
n2	2c	0.027778
n2	2l	0.013889
n2	2m	0.027778
n2	2o	0.013889
n2	2i	0.027778
n2	2k	0.027778
n3	3x	0.054054
n3	33	0.054054
n3	30	0.135135
n3	37	0.027027
n3	36	0.351351
n3	3.	0.243243
n3	3m	0.027027
n3	3g	0.027027
n3	3e	0.054054
n3	3d	0.027027
n4	4y	0.076923
n4	42	0.038462
n4	4u	0.038462
n4	4r	0.038462
n4	43	0.038462
n4	40	0.038462
n4	4s	0.038462
n4	4.	0.153846
n4	4m	0.076923
n4	49	0.038462
n4	4h	0.038462
n4	4w	0.038462
n4	4f	0.115385
n4	4g	0.115385
n4	4e	0.038462
n4	4b	0.038462
n4	4c	0.038462
n5	5d	0.090909
n5	5.	0.636364
n5	51	0.090909
n5	50	0.090909
n5	58	0.090909
n6	6c	0.040000
n6	6.	0.440000
n6	60	0.040000
n6	66	0.200000
n6	67	0.120000
n6	69	0.160000
n7	7g	0.052632
n7	7c	0.052632
n7	7a	0.105263
n7	7.	0.210526
n7	77	0.210526
n7	76	0.052632
n7	75	0.052632
n7	72	0.105263
n7	71	0.052632
n7	7r	0.105263
mj	jx	0.022222
mj	ju	0.133333
mj	j6	0.022222
mj	jp	0.066667
mj	j.	0.133333
mj	js	0.111111
mj	jn	0.044444
mj	jo	0.177778
mj	jh	0.022222
mj	ji	0.022222
mj	jd	0.022222
mj	je	0.088889
mj	ja	0.111111
mj	jb	0.022222
ud	d.	0.114504
ud	d-	0.004362
ud	d3	0.002181
ud	d1	0.001091
ud	dn	0.005453
ud	do	0.059978
ud	dl	0.008724
ud	dm	0.006543
ud	dj	0.002181
ud	dk	0.002181
ud	dh	0.007634
ud	di	0.246456
ud	df	0.006543
ud	dg	0.037077
ud	dd	0.041439
ud	de	0.175573
ud	db	0.004362
ud	dc	0.008724
ud	da	0.121047
ud	dz	0.004362
ud	dx	0.001091
ud	dy	0.043621
ud	dv	0.005453
ud	dw	0.004362
ud	dt	0.005453
ud	du	0.025082
ud	dr	0.008724
ud	ds	0.042530
ud	dp	0.003272
s9	9i	0.047619
s9	9j	0.047619
s9	9.	0.238095
s9	9d	0.047619
s9	99	0.333333
s9	98	0.095238
s9	91	0.047619
s9	90	0.047619
s9	92	0.047619
s9	97	0.047619
s8	8h	0.052632
s8	8.	0.578947
s8	8-	0.052632
s8	8d	0.052632
s8	88	0.105263
s8	89	0.052632
s8	80	0.052632
s8	86	0.052632
s3	3n	0.014925
s3	3y	0.014925
s3	30	0.014925
s3	33	0.029851
s3	3r	0.014925
s3	31	0.044776
s3	3p	0.029851
s3	36	0.208955
s3	3t	0.029851
s3	3k	0.014925
s3	3s	0.029851
s3	3i	0.014925
s3	3h	0.014925
s3	3.	0.253731
s3	3m	0.044776
s3	3c	0.029851
s3	3b	0.029851
s3	3a	0.044776
s3	3g	0.059701
s3	3f	0.014925
s3	3d	0.044776
s2	24	0.457317
s2	25	0.006098
s2	26	0.006098
s2	20	0.048780
s2	21	0.042683
s2	22	0.012195
s2	28	0.012195
s2	29	0.006098
s2	2.	0.115854
s2	2t	0.006098
s2	2u	0.030488
s2	2w	0.006098
s2	2r	0.012195
s2	2s	0.030488
s2	2d	0.024390
s2	2f	0.012195
s2	2g	0.024390
s2	2b	0.024390
s2	2c	0.042683
s2	2m	0.018293
s2	2n	0.012195
s2	2o	0.012195
s2	2h	0.006098
s2	2i	0.018293
s2	2k	0.012195
s1	11	0.064935
s1	10	0.207792
s1	13	0.025974
s1	12	0.142857
s1	1u	0.012987
s1	14	0.012987
s1	1w	0.012987
s1	16	0.038961
s1	19	0.025974
s1	18	0.064935
s1	1s	0.025974
s1	1t	0.012987
s1	1n	0.012987
s1	15	0.025974
s1	1j	0.012987
s1	1m	0.012987
s1	1l	0.012987
s1	1.	0.272727
s0	02	0.166667
s0	00	0.333333
s0	07	0.166667
s0	04	0.083333
s0	05	0.083333
s0	09	0.083333
s0	0.	0.083333
s7	7f	0.041667
s7	7d	0.083333
s7	7c	0.083333
s7	7a	0.041667
s7	7.	0.416667
s7	77	0.083333
s7	76	0.041667
s7	75	0.041667
s7	74	0.083333
s7	72	0.041667
s7	7t	0.041667
s6	68	0.076923
s6	69	0.230769
s6	62	0.076923
s6	64	0.076923
s6	6.	0.538462
s5	55	0.050000
s5	5t	0.050000
s5	51	0.150000
s5	50	0.350000
s5	52	0.050000
s5	5.	0.350000
s4	42	0.019231
s4	43	0.009615
s4	40	0.028846
s4	4.	0.086538
s4	4-	0.009615
s4	4y	0.086538
s4	4w	0.009615
s4	4t	0.019231
s4	4u	0.250000
s4	4s	0.067308
s4	4p	0.038462
s4	4n	0.009615
s4	4m	0.067308
s4	4j	0.009615
s4	4h	0.019231
s4	4i	0.009615
s4	4f	0.125000
s4	4g	0.009615
s4	4d	0.009615
s4	4e	0.019231
s4	4b	0.009615
s4	4c	0.019231
s4	4a	0.067308
s.	.h	0.001736
s.	.i	0.030629
s.	.j	0.007015
s.	.k	0.001250
s.	.l	0.003125
s.	.m	0.006945
s.	.n	0.064592
s.	.o	0.036811
s.	.a	0.006251
s.	.b	0.011946
s.	.c	0.718086
s.	.d	0.017364
s.	.e	0.014863
s.	.f	0.011738
s.	.g	0.016044
s.	.x	0.001042
s.	.p	0.006390
s.	.q	0.000069
s.	.r	0.023475
s.	.s	0.004306
s.	.t	0.007432
s.	.u	0.005279
s.	.v	0.001111
s.	.w	0.002500
s-	-e	0.044207
s-	-d	0.048780
s-	-g	0.028963
s-	-f	0.047256
s-	-a	0.056402
s-	-c	0.060976
s-	-b	0.062500
s-	-m	0.048780
s-	-l	0.042683
s-	-o	0.047256
s-	-n	0.042683
s-	-i	0.054878
s-	-h	0.027439
s-	-k	0.012195
s-	-j	0.015244
s-	-u	0.018293
s-	-t	0.056402
s-	-w	0.027439
s-	-v	0.022866
s-	-q	0.001524
s-	-p	0.067073
s-	-s	0.091463
s-	-r	0.050305
s-	-y	0.006098
s-	-x	0.006098
s-	-4	0.001524
s-	-7	0.001524
s-	-1	0.003049
s-	-3	0.001524
s-	-2	0.004573
.p	pr	0.031586
.p	ps	0.003790
.p	pw	0.011371
.p	pt	0.089703
.p	py	0.004422
.p	pa	0.006317
.p	pg	0.000632
.p	pe	0.061908
.p	pk	0.084018
.p	ph	0.042956
.p	pi	0.000632
.p	pn	0.000632
.p	po	0.001263
.p	pl	0.659507
.p	pm	0.001263
sz	zl	0.017964
sz	zm	0.005988
sz	zn	0.029940
sz	zo	0.113772
sz	zh	0.053892
sz	zi	0.035928
sz	zj	0.005988
sz	zk	0.029940
sz	zd	0.017964
sz	ze	0.119760
sz	zg	0.005988
sz	za	0.119760
sz	zb	0.017964
sz	zc	0.035928
sz	zx	0.011976
sz	zy	0.023952
sz	zz	0.011976
sz	zt	0.023952
sz	zu	0.017964
sz	zv	0.005988
sz	zp	0.011976
sz	zq	0.011976
sz	zr	0.011976
sz	zs	0.035928
sz	z-	0.011976
sz	z.	0.185629
sz	z1	0.017964
sz	z3	0.005988
sy	y-	0.015320
sy	y.	0.158774
sy	y$	0.016713
sy	y8	0.001393
sy	y1	0.001393
sy	y0	0.001393
sy	y3	0.001393
sy	y2	0.004178
sy	yi	0.006964
sy	yh	0.012535
sy	yk	0.009749
sy	yj	0.004178
sy	ym	0.047354
sy	yl	0.026462
sy	yo	0.029248
sy	yn	0.087744
sy	ya	0.048747
sy	yc	0.059889
sy	yb	0.022284
sy	ye	0.008357
sy	yd	0.022284
sy	yg	0.013928
sy	yf	0.012535
sy	yy	0.005571
sy	yx	0.009749
sy	yz	0.005571
sy	yq	0.002786
sy	yp	0.023677
sy	ys	0.247911
sy	yr	0.034819
sy	yu	0.012535
sy	yt	0.025070
sy	yw	0.006964
sy	yv	0.012535
sx	xh	0.013514
sx	xi	0.013514
sx	x.	0.148649
sx	xo	0.040541
sx	xl	0.054054
sx	xm	0.027027
sx	xb	0.027027
sx	xc	0.054054
sx	x-	0.013514
sx	x8	0.013514
sx	x$	0.216216
sx	xe	0.013514
sx	x2	0.013514
sx	xx	0.067568
sx	xd	0.027027
sx	xn	0.013514
sx	xr	0.013514
sx	xs	0.081081
sx	xp	0.108108
sx	xw	0.040541
ss	s9	0.000715
ss	s3	0.004649
ss	s2	0.002861
ss	s1	0.000715
ss	s0	0.000358
ss	s7	0.000715
ss	s6	0.000715
ss	s5	0.000358
ss	s4	0.001073
ss	s.	0.296137
ss	s-	0.023963
ss	sz	0.001788
ss	sy	0.026466
ss	ss	0.007868
ss	sr	0.016452
ss	sq	0.002146
ss	sp	0.021102
ss	sw	0.014664
ss	sv	0.002504
ss	su	0.020744
ss	st	0.028255
ss	sk	0.006438
ss	sj	0.002146
ss	si	0.159514
ss	sh	0.012876
ss	so	0.049714
ss	sn	0.016810
ss	sm	0.023605
ss	sl	0.021817
ss	sc	0.023963
ss	sb	0.015021
ss	sa	0.057582
ss	sg	0.005722
ss	sf	0.012876
ss	se	0.104435
ss	sd	0.013233
sr	rt	0.021798
sr	ru	0.073569
sr	rv	0.054496
sr	rw	0.005450
sr	rp	0.002725
sr	rr	0.005450
sr	rs	0.019074
sr	rx	0.010899
sr	ry	0.013624
sr	rz	0.005450
sr	rd	0.010899
sr	re	0.321526
sr	rf	0.002725
sr	ra	0.133515
sr	rb	0.010899
sr	rc	0.035422
sr	rm	0.013624
sr	rn	0.008174
sr	ro	0.081744
sr	ri	0.076294
sr	rj	0.002725
sr	r5	0.002725
sr	r1	0.002725
sr	r2	0.002725
sr	r-	0.010899
sr	r.	0.070845
sq	qq	0.006803
sq	qp	0.006803
sq	qr	0.006803
sq	qu	0.673469
sq	qw	0.006803
sq	qv	0.013605
sq	qx	0.006803
sq	qz	0.006803
sq	qa	0.013605
sq	q2	0.006803
sq	qe	0.013605
sq	qi	0.006803
sq	qm	0.006803
sq	ql	0.136054
sq	q.	0.088435
sp	pr	0.074751
sp	ps	0.005964
sp	pp	0.001988
sp	pv	0.000398
sp	pw	0.001193
sp	pt	0.002386
sp	pu	0.011133
sp	pz	0.000795
sp	px	0.000398
sp	py	0.023857
sp	pb	0.009145
sp	pc	0.003181
sp	pa	0.155865
sp	pf	0.002386
sp	pg	0.000398
sp	pd	0.002783
sp	pe	0.112525
sp	pj	0.001193
sp	pk	0.006362
sp	ph	0.017495
sp	pi	0.086680
sp	pn	0.004771
sp	po	0.397217
sp	pl	0.046123
sp	pm	0.001590
sp	p2	0.000398
sp	p0	0.000398
sp	p5	0.000398
sp	p.	0.025845
sp	p-	0.002386
sw	w.	0.044262
sw	w-	0.003279
sw	w3	0.003279
sw	w1	0.001639
sw	w8	0.003279
sw	wg	0.001639
sw	wf	0.009836
sw	we	0.300000
sw	wd	0.006557
sw	wc	0.001639
sw	wb	0.001639
sw	wa	0.183607
sw	wo	0.119672
sw	wm	0.001639
sw	wk	0.001639
sw	wi	0.245902
sw	wh	0.022951
sw	ww	0.001639
sw	wu	0.006557
sw	wt	0.008197
sw	ws	0.001639
sw	wr	0.018033
sw	wq	0.001639
sw	wp	0.004918
sw	wz	0.003279
sw	wy	0.001639
sv	va	0.070093
sv	vb	0.018692
sv	vc	0.018692
sv	v$	0.037383
sv	ve	0.196262
sv	vg	0.009346
sv	vi	0.289720
sv	vd	0.004673
sv	vl	0.014019
sv	vm	0.004673
sv	v.	0.051402
sv	vo	0.102804
sv	vp	0.023364
sv	vr	0.074766
sv	vs	0.009346
sv	vt	0.014019
sv	vu	0.014019
sv	vn	0.014019
sv	vy	0.023364
sv	vz	0.004673
sv	v-	0.004673
su	u6	0.000513
su	u1	0.000513
su	u2	0.001026
su	u-	0.002051
su	u.	0.048205
su	u$	0.023590
su	uy	0.001538
su	ux	0.001538
su	uz	0.004615
su	uu	0.005128
su	ut	0.005641
su	uw	0.001026
su	uv	0.003590
su	up	0.178974
su	us	0.035385
su	ur	0.166154
su	um	0.064615
su	ul	0.062564
su	uo	0.007692
su	un	0.102051
su	ui	0.024103
su	uh	0.001538
su	uk	0.013846
su	uj	0.001026
su	ue	0.011282
su	ud	0.020000
su	ug	0.030256
su	uf	0.003077
su	ua	0.027692
su	uc	0.042564
su	ub	0.108205
st	tz	0.000744
st	tx	0.001115
st	ty	0.029496
st	tv	0.006444
st	tw	0.007436
st	tt	0.004338
st	tu	0.036560
st	tr	0.103606
st	ts	0.017474
st	tp	0.010038
st	tq	0.000248
st	tn	0.005329
st	to	0.107820
st	tl	0.013508
st	tm	0.011773
st	tj	0.003470
st	tk	0.001115
st	th	0.011154
st	ti	0.089106
st	tf	0.009295
st	tg	0.004462
st	td	0.008799
st	te	0.140290
st	tb	0.012517
st	tc	0.013137
st	ta	0.188499
st	t8	0.000372
st	t6	0.000124
st	t7	0.000372
st	t4	0.000496
st	t2	0.001239
st	t3	0.000248
st	t0	0.000124
st	t1	0.000868
st	t.	0.142645
st	t-	0.013261
st	t$	0.002479
sk	k$	0.122530
sk	k.	0.105731
sk	k-	0.017787
sk	k3	0.000988
sk	k1	0.001976
sk	k9	0.000988
sk	k8	0.000988
sk	kc	0.002964
sk	kb	0.004941
sk	ka	0.106719
sk	kg	0.004941
sk	kf	0.003953
sk	ke	0.080040
sk	kd	0.012846
sk	kk	0.000988
sk	kj	0.001976
sk	ki	0.167984
sk	kh	0.008893
sk	ko	0.053360
sk	kn	0.005929
sk	km	0.010870
sk	kl	0.020751
sk	ks	0.009881
sk	kr	0.019763
sk	kq	0.000988
sk	kp	0.002964
sk	kw	0.003953
sk	kv	0.001976
sk	ku	0.029644
sk	kt	0.024704
sk	kz	0.001976
sk	ky	0.166008
sj	j8	0.008000
sj	j9	0.016000
sj	j0	0.008000
sj	j1	0.008000
sj	j2	0.008000
sj	j-	0.016000
sj	j.	0.120000
sj	jy	0.016000
sj	jz	0.024000
sj	jt	0.016000
sj	ju	0.104000
sj	jv	0.008000
sj	jw	0.008000
sj	jp	0.016000
sj	jq	0.008000
sj	jr	0.024000
sj	js	0.040000
sj	jl	0.016000
sj	jo	0.296000
sj	jj	0.032000
sj	jk	0.008000
sj	je	0.064000
sj	jf	0.008000
sj	jg	0.008000
sj	ja	0.104000
sj	jc	0.016000
si	iy	0.001654
si	ix	0.006616
si	iz	0.007089
si	iq	0.002127
si	ip	0.017958
si	is	0.037571
si	ir	0.014650
si	iu	0.001890
si	it	0.165879
si	iw	0.001418
si	iv	0.014650
si	ii	0.001890
si	ih	0.001654
si	ik	0.006853
si	ij	0.001654
si	im	0.058365
si	il	0.039461
si	io	0.080340
si	in	0.164698
si	ia	0.074905
si	ic	0.068053
si	ib	0.009452
si	ie	0.016068
si	id	0.046314
si	ig	0.097590
si	if	0.021267
si	i1	0.000236
si	i0	0.000236
si	i3	0.000236
si	i2	0.000709
si	i4	0.000236
si	i-	0.000709
si	i.	0.029537
si	i$	0.008034
sh	h9	0.000557
sh	h2	0.001392
sh	h3	0.000278
sh	h0	0.000278
sh	h1	0.000557
sh	h6	0.000557
sh	h7	0.000278
sh	h4	0.001670
sh	h.	0.101586
sh	h-	0.008628
sh	h$	0.003062
sh	hz	0.000835
sh	hx	0.000557
sh	hy	0.005010
sh	hr	0.010854
sh	hs	0.006680
sh	hp	0.013916
sh	hq	0.003340
sh	hv	0.004453
sh	hw	0.005288
sh	ht	0.015029
sh	hu	0.038965
sh	hj	0.001948
sh	hk	0.010576
sh	hh	0.002783
sh	hi	0.155580
sh	hn	0.006123
sh	ho	0.256610
sh	hl	0.010019
sh	hm	0.009463
sh	hb	0.015029
sh	hc	0.011689
sh	ha	0.179516
sh	hf	0.008350
sh	hg	0.009463
sh	hd	0.009741
sh	he	0.089340
so	o.	0.044273
so	o-	0.003162
so	o$	0.007027
so	o8	0.000351
so	o5	0.000351
so	o2	0.001054
so	o1	0.001054
so	oo	0.015460
so	on	0.218201
so	om	0.031272
so	ol	0.079058
so	ok	0.018623
so	oj	0.001757
so	oi	0.003514
so	oh	0.028812
so	og	0.008433
so	of	0.144765
so	oe	0.003514
so	od	0.012649
so	oc	0.118763
so	ob	0.009838
so	oa	0.004568
so	oz	0.007027
so	oy	0.004216
so	ow	0.004216
so	ov	0.010541
so	ou	0.102952
so	ot	0.010892
so	os	0.029515
so	or	0.062193
so	oq	0.000703
so	op	0.011244
sn	nh	0.008251
sn	ni	0.102310
sn	nj	0.001650
sn	nl	0.009901
sn	nm	0.004950
sn	nn	0.006601
sn	no	0.160066
sn	na	0.165017
sn	nb	0.013201
sn	nc	0.013201
sn	nd	0.009901
sn	ne	0.328383
sn	ng	0.009901
sn	nx	0.001650
sn	ny	0.011551
sn	np	0.004950
sn	nq	0.001650
sn	nr	0.003300
sn	ns	0.024752
sn	nt	0.008251
sn	nu	0.023102
sn	nw	0.003300
sn	n-	0.001650
sn	n.	0.070957
sn	n$	0.006601
sn	n8	0.001650
sn	n0	0.001650
sn	n3	0.001650
sm	m-	0.003552
sm	m.	0.057726
sm	m5	0.000888
sm	m1	0.000888
sm	m3	0.001776
sm	me	0.095915
sm	md	0.005329
sm	mg	0.002664
sm	mf	0.004440
sm	ma	0.395204
sm	mc	0.013321
sm	mb	0.010657
sm	mm	0.011545
sm	ml	0.006217
sm	mo	0.135879
sm	mn	0.000888
sm	mi	0.104796
sm	mh	0.003552
sm	mj	0.000888
sm	mu	0.028419
sm	mt	0.012433
sm	mw	0.001776
sm	mv	0.004440
sm	mp	0.007105
sm	ms	0.060391
sm	mr	0.002664
sm	my	0.022202
sm	mx	0.002664
sm	mz	0.001776
sl	lf	0.001311
sl	lg	0.002621
sl	ld	0.003932
sl	le	0.094364
sl	lb	0.003932
sl	lc	0.009174
sl	la	0.251638
sl	lo	0.116645
sl	ll	0.006553
sl	lm	0.009174
sl	lj	0.001311
sl	lh	0.001311
sl	li	0.330275
sl	lw	0.001311
sl	lt	0.006553
sl	lu	0.045872
sl	lr	0.006553
sl	ls	0.007864
sl	lp	0.007864
sl	lz	0.001311
sl	ly	0.017038
sl	l.	0.060288
sl	l-	0.007864
sl	l7	0.001311
sl	l4	0.001311
sl	l3	0.001311
sl	l1	0.001311
sc	cj	0.001607
sc	ci	0.064810
sc	ch	0.190145
sc	co	0.268345
sc	cn	0.005892
sc	cm	0.003749
sc	cl	0.041243
sc	cc	0.008034
sc	cb	0.003749
sc	ca	0.138725
sc	cg	0.002678
sc	cf	0.001071
sc	ce	0.036422
sc	cd	0.005356
sc	cy	0.001607
sc	cs	0.007499
sc	cr	0.125335
sc	cp	0.004285
sc	cv	0.000536
sc	cu	0.041243
sc	ct	0.003214
sc	c.	0.035886
sc	c-	0.001607
sc	c$	0.004285
sc	c2	0.001607
sc	c1	0.000536
sc	c4	0.000536
sb	b-	0.001821
sb	b.	0.061931
sb	b6	0.001821
sb	b2	0.003643
sb	bd	0.014572
sb	be	0.083789
sb	bf	0.003643
sb	bg	0.001821
sb	ba	0.204007
sb	bb	0.016393
sb	bc	0.058288
sb	bl	0.134791
sb	bm	0.007286
sb	bn	0.009107
sb	bo	0.105647
sb	bh	0.003643
sb	bi	0.069217
sb	bk	0.003643
sb	bt	0.018215
sb	bu	0.102004
sb	bw	0.001821
sb	bp	0.001821
sb	br	0.061931
sb	bs	0.009107
sb	bx	0.003643
sb	by	0.016393
sa	aa	0.013240
sa	ac	0.022300
sa	ab	0.033449
sa	ae	0.005575
sa	ad	0.030314
sa	ag	0.028920
sa	af	0.045993
sa	ai	0.034843
sa	ah	0.014634
sa	ak	0.018815
sa	aj	0.002439
sa	am	0.056794
sa	al	0.114634
sa	ao	0.007317
sa	an	0.140070
sa	aq	0.000348
sa	ap	0.020906
sa	as	0.029965
sa	ar	0.059233
sa	au	0.018815
sa	at	0.046341
sa	aw	0.009408
sa	av	0.071777
sa	ay	0.017073
sa	ax	0.002091
sa	az	0.003136
sa	a$	0.027526
sa	a-	0.005923
sa	a.	0.114983
sa	a1	0.001045
sa	a3	0.000697
sa	a2	0.000697
sa	a7	0.000348
sa	a9	0.000348
sg	gw	0.007246
sg	gv	0.007246
sg	gu	0.079710
sg	gt	0.004831
sg	gs	0.016908
sg	gr	0.120773
sg	gy	0.002415
sg	gx	0.004831
sg	gg	0.007246
sg	gf	0.004831
sg	ge	0.057971
sg	gd	0.009662
sg	gc	0.016908
sg	gb	0.004831
sg	ga	0.183575
sg	go	0.089372
sg	gn	0.009662
sg	gl	0.028986
sg	gk	0.002415
sg	gi	0.021739
sg	gh	0.002415
sg	g5	0.002415
sg	g2	0.002415
sg	g1	0.004831
sg	g9	0.002415
sg	g$	0.251208
sg	g.	0.043478
sg	g-	0.009662
sf	f1	0.002114
sf	f8	0.002114
sf	f-	0.002114
sf	f.	0.046512
sf	fp	0.006342
sf	fr	0.143763
sf	fs	0.006342
sf	ft	0.006342
sf	fu	0.035941
sf	fw	0.010571
sf	fx	0.008457
sf	fz	0.002114
sf	fa	0.128964
sf	fb	0.004228
sf	fc	0.012685
sf	fd	0.008457
sf	fe	0.107822
sf	fg	0.008457
sf	fh	0.004228
sf	fi	0.124736
sf	fj	0.002114
sf	fk	0.002114
sf	fl	0.038055
sf	fm	0.023256
sf	fn	0.002114
sf	fo	0.260042
se	em	0.022841
se	el	0.038772
se	eo	0.079846
se	en	0.073321
se	ei	0.014012
se	eh	0.004607
se	ek	0.005758
se	ej	0.003839
se	ee	0.033397
se	ed	0.018042
se	eg	0.012476
se	ef	0.005374
se	ea	0.083877
se	ec	0.056622
se	eb	0.009597
se	ey	0.005950
se	ex	0.077735
se	ez	0.000768
se	eu	0.005758
se	et	0.032246
se	ew	0.005182
se	ev	0.010173
se	eq	0.001344
se	ep	0.011324
se	es	0.030518
se	er	0.148752
se	e-	0.012668
se	e.	0.129559
se	e$	0.061804
se	e7	0.000384
se	e6	0.000576
se	e1	0.000192
se	e3	0.000768
se	e2	0.001919
sd	d.	0.052930
sd	d-	0.009452
sd	d$	0.011342
sd	d2	0.001890
sd	d1	0.003781
sd	dn	0.013233
sd	do	0.111531
sd	dl	0.018904
sd	dm	0.007561
sd	dj	0.001890
sd	dk	0.007561
sd	dh	0.007561
sd	di	0.187146
sd	df	0.011342
sd	dg	0.007561
sd	dd	0.005671
sd	de	0.223062
sd	db	0.026465
sd	dc	0.024575
sd	da	0.160681
sd	dz	0.003781
sd	dy	0.001890
sd	dv	0.013233
sd	dt	0.007561
sd	du	0.035917
sd	dr	0.024575
sd	ds	0.017013
sd	dp	0.001890
.r	ru	0.894886
.r	rw	0.000848
.r	rs	0.014411
.r	re	0.003108
.r	ra	0.000283
.r	ro	0.086465
em	m-	0.003587
em	m.	0.067493
em	m4	0.000326
em	m1	0.000978
em	m2	0.000652
em	m9	0.000652
em	me	0.236713
em	md	0.005217
em	mg	0.001956
em	mf	0.002934
em	ma	0.204108
em	mc	0.004565
em	mb	0.030975
em	mm	0.007825
em	ml	0.008803
em	mo	0.113466
em	mn	0.003913
em	mi	0.091947
em	mh	0.001630
em	mk	0.001630
em	mj	0.000652
em	mu	0.018585
em	mt	0.004565
em	mw	0.000652
em	mv	0.003261
em	mp	0.124552
em	ms	0.025758
em	mr	0.002282
em	my	0.028693
em	mx	0.000652
em	mz	0.000978
el	lf	0.020055
el	lg	0.009814
el	ld	0.026456
el	le	0.152336
el	lb	0.016428
el	lc	0.018135
el	la	0.072541
el	ln	0.010668
el	lo	0.063793
el	ll	0.139322
